grad_rate,school_type,magnet,teachers_per_student,support_per_teacher,log_math_pass,log_read_pass,avg_salaries_admin_per_student,urban_centric_locale,avg_teacher_salaries,lunch_program
0.87,Regular,no,0.06821705426356589,0.36363636363636365,3.7376696182833684,3.4657359027997265,521.4666666666667,Rural,47123.36363636364,no
0.77,Regular,no,0.06792452830188679,0.3611111111111111,3.8501476017100584,3.6109179126442243,710.4849056603773,Rural,49996.444444444445,no
0.95,Regular,no,0.09465020576131687,0.3695652173913043,2.70805020110221,1.6094379124341003,1111.1275720164608,Rural,40202.391304347824,no
0.92,Regular,no,0.056509298998569386,0.35443037974683544,3.7376696182833684,3.713572066704308,442.4585121602289,Suburb,50504.037974683546,no
0.95,Regular,no,0.06790123456790123,0.25,3.1986731175506815,3.5409593240373143,560.6510925925926,Rural,46483.545454545456,yes
0.82,Regular,no,0.06796116504854369,0.6785714285714286,2.70805020110221,2.70805020110221,398.69899029126213,Rural,29466.571428571428,yes
0.84,Regular,no,0.06529209621993128,0.4868421052631579,2.302585092994046,2.302585092994046,362.0641924398625,Rural,57815.15789473684,yes
0.87,Regular,no,0.05835010060362173,0.2413793103448276,3.091042453358316,3.4657359027997265,318.64395774647886,Town,50751.51724137931,yes
0.97,Regular,no,0.054003724394785846,0.7931034482758621,4.127134385045092,4.04305126783455,450.2391769087523,Rural,57410.44827586207,no
0.96,Regular,no,0.05149253731343283,0.37681159420289856,4.007333185232471,4.007333185232471,320.7937029850746,Town,56117.68115942029,no
0.92,Regular,no,0.056847545219638244,0.9772727272727273,3.9512437185814275,3.9512437185814275,444.1045710594316,Rural,52847.22727272727,no
0.94,Regular,no,0.04839617332583005,0.5058139534883721,3.9889840465642745,3.9889840465642745,283.09401350590883,Suburb,61236.20930232558,no
0.94,Regular,no,0.05077262693156733,0.5507246376811594,4.04305126783455,3.9512437185814275,299.1608719646799,Rural,56495.69565217391,no
0.9,Regular,no,0.06321839080459771,1.0818181818181818,2.302585092994046,2.302585092994046,512.6158390804598,Rural,49940.545454545456,no
0.95,Regular,no,0.04868913857677903,1.306923076923077,3.1986731175506815,3.1986731175506815,346.4642734082397,Rural,56035.92307692308,no
0.84,Regular,no,0.06156405990016639,0.5316216216216216,3.9982007016691985,3.9982007016691985,266.6510249584027,Rural,46153.56756756757,no
0.75,Regular,no,0.05737704918032787,0.42857142857142855,3.4011973816621555,3.4011973816621555,526.1621393442623,Rural,43613.142857142855,no
0.84,Regular,no,0.06,0.26666666666666666,3.5409593240373143,3.5409593240373143,335.052,Rural,47197.6,no
0.95,Regular,no,0.05291005291005291,0.45,3.4011973816621555,3.4011973816621555,424.92571957671953,Rural,51042.2,no
0.92,Regular,no,0.054474708171206226,0.2739285714285714,3.9512437185814275,3.8501476017100584,284.8451478599222,Town,52283.857142857145,no
0.95,Regular,no,0.048034934497816595,0.3181818181818182,3.7954891891721947,3.5409593240373143,362.06096506550216,Rural,55498.36363636364,no
0.87,Regular,no,0.05637982195845697,0.3352631578947369,2.4849066497880004,2.4849066497880004,624.2188902077152,Suburb,53604.84210526316,yes
0.9,Regular,no,0.05584415584415584,0.09302325581395349,2.4849066497880004,2.833213344056216,421.41948051948054,City,49115.976744186046,yes
0.94,Regular,no,0.055106539309331376,0.04666666666666667,3.912023005428146,3.828641396489095,205.18772961058045,Suburb,45437.7,yes
0.9,Regular,no,0.0546218487394958,0.057692307692307696,3.091042453358316,2.833213344056216,356.08613445378154,Suburb,45785.46153846154,yes
0.87,Regular,no,0.05521472392638037,0.06666666666666667,3.295836866004329,3.091042453358316,331.6503067484663,Rural,42095.22222222222,yes
0.85,Regular,no,0.05471698113207547,0.05747126436781609,4.07753744390572,3.9512437185814275,310.83584905660376,City,46721.12643678161,yes
0.88,Regular,no,0.058,0.05172413793103448,3.7376696182833684,3.6109179126442243,223.5155,Suburb,43858.84482758621,yes
0.9,Regular,no,0.0575973669775096,0.05714285714285714,3.6375861597263857,3.5263605246161616,294.5211190345584,City,45929.35238095238,yes
0.87,Regular,yes,0.06984126984126984,0.06818181818181818,3.091042453358316,3.091042453358316,553.4539682539682,City,44579.63636363636,yes
0.92,Regular,no,0.06109324758842444,0.07894736842105263,2.833213344056216,2.833213344056216,494.7266881028939,Suburb,43572.10526315789,yes
0.82,Regular,no,0.05694444444444444,0.07317073170731707,2.4849066497880004,2.0149030205422647,460.4291666666667,City,44936.31707317073,yes
0.85,Regular,no,0.05453501722158439,0.05263157894736842,3.58351893845611,3.4965075614664802,205.2336394948335,Rural,45311.28421052632,yes
0.81,Regular,no,0.05458089668615984,0.07142857142857142,3.6375861597263857,3.258096538021482,290.28849902534114,Suburb,43444.98809523809,yes
0.92,Regular,no,0.059803921568627454,0.29508196721311475,3.4657359027997265,3.9512437185814275,220.58823529411765,Rural,75013.29508196721,no
0.9,Regular,no,0.06153846153846154,0.3125,3.4011973816621555,3.901972669574645,373.2346153846154,Rural,74134.5,no
0.92,Regular,no,0.05307262569832402,0.2236842105263158,3.5409593240373143,3.7954891891721947,265.3631284916201,Rural,81135.97368421052,no
0.97,Regular,yes,0.0665024630541872,0.12962962962962962,4.204692619390966,4.465908118654584,410.42857142857144,City,22203.777777777777,yes
0.85,Regular,no,0.05919854280510018,0.13584615384615384,2.4849066497880004,3.4657359027997265,257.76593806921676,City,19808.092307692306,yes
0.73,Regular,no,0.05568181818181818,0.11734693877551021,2.302585092994046,2.772588722239781,202.49943181818182,City,20000.979591836734,yes
0.7,Regular,no,0.05235602094240838,0.1125,2.6390573296152584,2.9444389791664403,192.57395287958116,City,18713.4,yes
0.83,Regular,no,0.04662698412698413,0.11702127659574468,2.4849066497880004,3.091042453358316,202.06349206349208,City,22618.68085106383,yes
0.97,Regular,yes,0.06903353057199212,0.07142857142857142,4.579852378003801,4.579852378003801,302.67652859960555,City,18946.514285714286,yes
0.97,Regular,yes,0.06415094339622641,0.10294117647058823,4.276666119016055,4.406719247264253,311.89622641509436,City,19898.382352941175,yes
0.86,Regular,no,0.05284227381905524,0.125,3.044522437723423,3.2188758248682006,232.48198558847076,Rural,19703.863636363636,yes
0.92,Regular,no,0.05867970660146699,0.1875,3.9512437185814275,3.8501476017100584,491.80210757946213,Rural,51905.375,no
0.95,Regular,no,0.05970149253731343,0.4583333333333333,3.9982007016691985,3.9982007016691985,615.1214626865672,Rural,51257.958333333336,no
0.97,Regular,no,0.05708245243128964,0.2222222222222222,4.04305126783455,4.04305126783455,499.7910613107822,Rural,54576.96296296296,no
0.97,Regular,no,0.05764411027568922,0.8478260869565217,3.295836866004329,3.6109179126442243,473.5309373433584,Suburb,52182.95652173913,no
0.92,Regular,no,0.06851119894598155,0.40730769230769237,3.7376696182833684,3.6109179126442243,475.9899947299078,Rural,54162.71153846154,no
0.97,Regular,no,0.0818268315889629,0.45546511627906977,4.51085950651685,4.48863636973214,398.9857278782112,Suburb,63033.83720930233,no
0.96,Regular,no,0.05148741418764302,0.24444444444444444,4.127134385045092,4.276666119016055,311.576909610984,City,52571,no
0.92,Regular,no,0.05752212389380531,0.11538461538461539,4.276666119016055,4.127134385045092,297.88274336283183,Rural,49447.769230769234,no
0.88,Regular,no,0.06650641025641026,0.3445783132530121,3.828641396489095,3.8066624897703196,509.79727564102564,City,59293.43373493976,no
0.92,Regular,no,0.06497175141242938,0.43478260869565216,3.8501476017100584,3.6109179126442243,946.3276836158192,Rural,60000,no
0.94,Regular,no,0.06342668863261944,0.3074025974025974,3.9512437185814275,3.8501476017100584,337.51312850082377,City,54478.76623376623,no
0.92,Regular,no,0.0617816091954023,0.17348837209302326,3.8501476017100584,3.6109179126442243,522.1402212643678,Town,54895.62790697674,no
0.9,Regular,no,0.06023029229406555,0.11470588235294117,3.8501476017100584,3.8501476017100584,454.9284490699734,Town,45863.23529411765,no
0.95,Regular,no,0.05434782608695652,0.4754285714285714,2.4849066497880004,2.4849066497880004,535.8673819875776,Rural,56733.97142857143,yes
0.95,Regular,no,0.06647807637906648,0.5780851063829787,2.70805020110221,2.70805020110221,612.035360678925,Rural,44766.51063829787,yes
0.97,Regular,no,0.054474708171206226,0.4074285714285715,3.6375861597263857,3.5553480614894135,264.060773540856,Suburb,53932.31428571429,no
0.97,Regular,no,0.06153846153846154,0.306875,2.70805020110221,3.1986731175506815,487.4063115384615,Rural,49821.5625,no
0.95,Regular,no,0.06334841628959276,0.3514285714285714,2.70805020110221,3.1986731175506815,527.2613484162896,Rural,58183.357142857145,no
0.97,Regular,no,0.049910873440285206,0.1875,3.295836866004329,3.7376696182833684,270.0843351158645,Rural,53797.75,no
0.97,Regular,no,0.06287425149700598,0.09523809523809523,3.7376696182833684,3.7376696182833684,413.35984431137723,Rural,48195.380952380954,no
0.92,Regular,no,0.06263982102908278,0.18,3.4657359027997265,3.4657359027997265,388.0402684563758,Rural,49373.392857142855,no
0.87,Regular,no,0.06352941176470588,0.18518518518518517,3.4657359027997265,3.6109179126442243,421.9661388235294,Rural,48333.2962962963,no
0.92,Regular,no,0.05011389521640091,0.8559090909090908,3.295836866004329,3.295836866004329,371.58994077448745,Rural,41373.13636363636,no
0.95,Regular,no,0.05581395348837209,0.6404166666666666,3.5409593240373143,3.5409593240373143,278.3232023255814,Rural,46732.333333333336,no
0.84,Regular,no,0.06462585034013606,1.1926315789473685,3.1986731175506815,3.1986731175506815,618.1180918367347,Rural,44228.84210526316,no
0.97,Regular,no,0.05273833671399594,0.3719230769230769,3.7376696182833684,3.4657359027997265,310.31665111561864,Town,46123.846153846156,yes
0.88,Regular,no,0.0596234309623431,0.1473684210526316,3.6109179126442243,3.6109179126442243,265.2228033472803,Rural,47074.26315789474,no
0.97,Regular,no,0.061898211829436035,0.33155555555555555,3.8501476017100584,3.9512437185814275,350.56396148555706,Town,52841.2,yes
0.92,Regular,no,0.054455445544554455,0.38636363636363635,4.04305126783455,3.9512437185814275,312.13613861386136,Town,48507.681818181816,no
0.89,Regular,no,0.03907203907203907,0.25,2.0149030205422647,2.4849066497880004,610.5006105006105,Town,34944.8125,yes
0.92,Regular,no,0.08214285714285714,0.35434782608695653,3.5409593240373143,3.5409593240373143,599.288225,Suburb,42490.52173913043,yes
0.92,Regular,no,0.05086705202312139,0.13636363636363635,3.8501476017100584,3.8501476017100584,333.0248196531792,Rural,50522.97727272727,no
0.96,Regular,no,0.05263157894736842,0.1076923076923077,4.127134385045092,4.04305126783455,318.893016194332,Rural,51346.876923076925,no
0.92,Regular,no,0.06593406593406594,0.16666666666666666,3.9512437185814275,3.6109179126442243,519.3321318681318,Town,47365.694444444445,no
0.92,Regular,no,0.06506024096385542,0.14814814814814814,3.4657359027997265,3.4657359027997265,677.4682216867469,Suburb,49188.851851851854,no
0.92,Regular,no,0.07692307692307693,0.16666666666666666,3.5409593240373143,3.5409593240373143,561.6434294871794,Rural,42691.77777777778,no
0.98,Regular,no,0.056615776081424936,0.0898876404494382,4.30406509320417,4.290459441148391,347.6542226463104,Suburb,51388.011235955055,no
0.94,Regular,no,0.05152224824355972,0.10606060606060606,4.276666119016055,4.204692619390966,261.4717017954723,Rural,50086.681818181816,no
0.87,Regular,no,0.05066079295154185,0.1956521739130435,3.7376696182833684,3.4657359027997265,337.8612334801762,Rural,54437.69565217391,no
0.87,Regular,no,0.05574912891986063,0.21875,3.8501476017100584,3.8501476017100584,210.93379790940767,Rural,50073.40625,no
0.95,Regular,no,0.06666666666666667,0.3235294117647059,2.70805020110221,1.6094379124341003,304.96666666666664,Rural,46924.76470588235,no
0.92,Regular,no,0.05065123010130246,0.23657142857142854,4.04305126783455,4.04305126783455,236.9261939218524,Rural,56582.97142857143,no
0.92,Regular,no,0.05316091954022988,0.2702702702702703,4.04305126783455,3.9512437185814275,205.4985632183908,Rural,49740.51351351351,no
0.82,Regular,no,0.0594059405940594,0.155,2.4849066497880004,2.833213344056216,236.465300990099,Rural,41396.433333333334,yes
0.97,Regular,no,0.05433186490455213,0.16243243243243244,3.9512437185814275,3.9512437185814275,629.8482466960353,Town,57297.32432432433,no
0.87,Regular,no,0.06457925636007827,0.21212121212121213,3.091042453358316,3.295836866004329,495.4090019569472,Rural,39640.30303030303,no
0.87,Regular,no,0.054245283018867926,0.3443478260869565,3.4657359027997265,3.4657359027997265,400.7909787735849,Town,42488.52173913043,no
0.87,Regular,no,0.056372549019607844,0.2608695652173913,3.6109179126442243,3.6109179126442243,477.58995833333336,Rural,39780.913043478264,no
0.92,Regular,no,0.056530214424951264,0.1082758620689655,3.6109179126442243,3.6109179126442243,98.88598830409357,Rural,52208,no
0.95,Regular,no,0.07608695652173914,0.22214285714285714,2.70805020110221,2.70805020110221,938.6632989130434,Rural,55202.357142857145,no
0.95,Regular,no,0.05157593123209169,0.2638888888888889,3.5409593240373143,3.9982007016691985,234.97474928366762,Rural,65670.25,no
0.97,Regular,no,0.05172413793103448,0.015555555555555557,3.6109179126442243,3.4657359027997265,316.0451379310345,Rural,45072.444444444445,no
0.95,Regular,no,0.0581039755351682,0.3684210526315789,3.1986731175506815,2.70805020110221,513.4966544342507,Rural,51408.21052631579,no
0.92,Regular,no,0.055487053020961775,0.15555555555555556,3.295836866004329,3.4657359027997265,230.43243279901358,Rural,49100.88888888889,no
0.92,Regular,no,0.06382978723404255,0.2878787878787879,3.4657359027997265,3.4657359027997265,420.53076595744676,Rural,59227.666666666664,no
0.97,Regular,no,0.05392156862745098,0.22727272727272727,3.5409593240373143,3.5409593240373143,357.7643995098039,Rural,54035.318181818184,no
0.92,Regular,no,0.06170598911070781,0.23529411764705882,3.4657359027997265,3.6109179126442243,338.12341197822144,Town,52037.91176470588,no
0.77,Regular,no,0.048728813559322036,0.2608695652173913,3.1986731175506815,2.70805020110221,444.01271186440675,Suburb,86026.08695652174,yes
0.92,Regular,no,0.07282913165266107,0.1326923076923077,3.8501476017100584,3.8501476017100584,637.1553305322129,Town,56909.230769230766,no
0.92,Regular,no,0.04926108374384237,0.26333333333333336,3.6109179126442243,3.6109179126442243,513.7483579638752,Rural,58021.23333333333,no
0.87,Regular,no,0.051655629139072845,0.20512820512820512,2.833213344056216,2.833213344056216,369.04697880794697,City,40383.48717948718,yes
0.91,Regular,no,0.04875962360992301,0.15789473684210525,3.091042453358316,3.4657359027997265,233.65424465355002,City,35145.17543859649,yes
0.94,Regular,no,0.05788423153692615,0.15517241379310345,4.127134385045092,4.04305126783455,262.38023952095807,City,33698.68965517241,no
0.91,Regular,no,0.055433989788475566,0.14473684210526316,3.8501476017100584,3.7376696182833684,249.52735229759298,Suburb,55969.25,no
0.89,Regular,no,0.055,0.20545454545454547,3.7376696182833684,3.7376696182833684,273.924375,Rural,49467.34545454545,no
0.77,Regular,no,0.06958762886597938,0.11481481481481481,3.4657359027997265,2.833213344056216,592.6355902061856,Suburb,81553.77777777778,yes
0.97,Regular,no,0.05543710021321962,0.16692307692307692,3.8501476017100584,3.9512437185814275,604.4221748400853,Rural,40105.42307692308,no
0.83,Regular,no,0.05862977602108037,0.10112359550561797,3.912023005428146,3.6888794541139363,233.86034255599472,Suburb,43474.4606741573,no
0.87,Regular,no,0.05921052631578947,0.18518518518518517,3.6109179126442243,3.7376696182833684,597.6546052631579,Suburb,65918.29629629629,no
0.94,Regular,no,0.07086614173228346,0.375,4.406719247264253,4.394449154672439,302.62426181102364,Suburb,50568.354166666664,no
0.92,Regular,no,0.06005221932114883,0.17391304347826086,3.4657359027997265,3.9512437185814275,421.57930809399477,Rural,45941.086956521736,no
0.87,Regular,no,0.053452115812917596,0.25,3.4657359027997265,3.6109179126442243,440.0724877505568,Rural,56301.583333333336,no
0.92,Regular,no,0.059670781893004114,0.2413793103448276,3.8501476017100584,3.8501476017100584,334.6662489711934,Rural,43114.724137931036,no
0.87,Regular,no,0.055876685934489405,0.20689655172413793,3.091042453358316,3.6109179126442243,345.40486512524086,Rural,47944.862068965514,no
0.92,Regular,no,0.058673469387755105,0.21739130434782608,3.6109179126442243,3.6109179126442243,408.4572295918367,Rural,49117.69565217391,no
0.87,Regular,no,0.054474708171206226,0.125,3.7954891891721947,3.9982007016691985,293.4342470817121,Rural,48752.21428571428,no
0.95,Regular,no,0.06582278481012659,0.11538461538461539,3.1986731175506815,3.5409593240373143,227.4764835443038,Rural,47177.57692307692,no
0.95,Regular,no,0.058319039451114926,0.08823529411764706,3.7954891891721947,3.7954891891721947,213.3772778730703,Rural,49155.82352941176,no
0.74,Regular,no,0.06521739130434782,0.16666666666666666,3.4011973816621555,2.302585092994046,511.0162608695652,Rural,41773.583333333336,yes
